HH.VEH.ID,VEHTYPE,URBUR,ARRHOME,DUR.HOME,DEPHOME,HHVEHMILES,ARRWORK,DUR.WORK,DEPWORK
1.446569e+07,3,2,1745,1330,715,16,735,945,1720
1.446734e+07,1,1,1720,1.405000e+03,725,24,755,8.550000e+02,1650
1.446836e+07,1,1,1715,1315,630,48,715,915,1630
1.447159e+07,2,1,1900,1250,750,1.550000e+01,850,920,1810
1.447589e+07,1,1,1850,1140,630,10,645,1145,1830
1.448319e+07,1,1,1650,1510,800,34,840,720,1600
1.448607e+07,1,1,2015,1015,630,30,730,1200,1930
1.448627e+07,1,1,1738,1327,705,44,800,615,1415
1.449081e+07,1,1,1655,1435,730,12,750,8.400000e+02,1630
1.449709e+07,1,1,1630,1430,700,20,730,830,1600
1.449963e+07,4,1,2045,1000,645,16,920,825,1745
1.449971e+07,1,1,1900,1345,845,16,915,915,1830
1.450055e+07,2,1,1700,1315,615,14,630,1015,1645
1.450246e+07,1,1,1715,1415,730,28,800,845,1645
1.450830e+07,1,1,2115,1015,730,28,805,755,1600
1.450893e+07,4,2,1815,1225,640,2.122222e+01,700,610,1310
1.450985e+07,1,1,1800,1330,730,3.622222e+01,825,835,1700
1.451308e+07,1,1,1930,1045,615,14,630,900,1530
1.451389e+07,1,1,1610,1505,715,10,725,8.350000e+02,1600
1.451907e+07,4,2,1622,1453,715,20,735,8.250000e+02,1600
1.452211e+07,1,1,1800,1310,710,36,755,9.050000e+02,1700
1.452222e+07,1,1,1715,1315,630,22,700,900,1600
1.452393e+07,4,1,1748,1.453000e+03,841,30,1028,639,1707
1.452394e+07,1,1,1520,1420,540,18,600,845,1445
1.452882e+07,1,2,1730,1130,500,64,558,632,1230
1.453176e+07,1,1,1750,1340,730,17,810,750,1600
1.453497e+07,4,1,2030,930,600,26,625,8.350000e+02,1500
1.453694e+07,1,1,2010,1120,730,11,1400,600,2000
1.453813e+07,1,1,2145,1315,1100,28,1140,940,2120
1.453897e+07,4,1,1645,1400,645,46,730,830,1600
1.454491e+07,2,1,1805,1.250000e+03,655,1.022222e+01,740,1.010000e+03,1750
1.454491e+07,1,1,1750,1345,735,16,750,930,1720
1.454654e+07,1,1,1628,1217,445,32,750,801,1551
1.454846e+07,3,1,1645,1445,730,34,820,740,1600
1.455199e+07,1,1,1600,1400,600,20,645,815,1500
1.455954e+07,1,2,1600,1505,705,16,720,8.200000e+02,1540
1.456592e+07,1,2,1645,1440,725,20,750,8.250000e+02,1615
1.456636e+07,4,2,1505,1445,550,18,620,8.250000e+02,1445
1.456637e+07,1,1,1745,1430,815,30,900,8.100000e+02,1710
1.457060e+07,1,1,1835,1310,745,34,725,1500,2225
1.457079e+07,1,2,1630,1545,815,20,845,715,1600
1.457210e+07,4,2,1730,1400,730,30,800,900,1700
1.457508e+07,1,1,2045,1115,800,40,1100,730,1830
1.457546e+07,1,1,1827,1258,725,21,748,1.017000e+03,1805
1.457745e+07,1,1,1620,1440,700,16,720,8.400000e+02,1600
1.457835e+07,1,1,1620,1410,630,12,645,915,1600
1.458511e+07,3,1,2050,1040,730,31,800,1045,1845
1.458609e+07,1,1,1820,1310,730,2.544444e+01,815,815,1630
1.458656e+07,3,1,1815,1345,800,1.150000e+01,925,840,1805
1.458742e+07,4,1,1745,1205,550,18,613,1107,1720
1.458782e+07,1,1,1615,1400,615,42,655,8.200000e+02,1515
1.459570e+07,2,1,1615,1445,700,1.011111e+01,730,830,1600
1.459570e+07,3,1,1730,1200,530,30,600,1100,1700
1.459585e+07,3,2,1755,1305,700,14,720,1.010000e+03,1730
1.459739e+07,1,1,1545,1400,545,36,630,830,1500
1.460355e+07,3,1,1700,1355,655,12,715,930,1645
1.460421e+07,4,1,1515,1515,630,30,700,730,1430
1.460439e+07,4,1,1800,1230,630,18,722,9.430000e+02,1705
1.460592e+07,1,2,1945,1120,705,20,740,1.140000e+03,1920
1.460680e+07,1,1,2100,1030,730,14,800,930,1730
1.461327e+07,2,1,2205,1.645000e+03,1450,24,730,8.400000e+02,1610
1.461406e+07,1,1,1925,1145,710,20,730,1135,1905
1.461494e+07,4,2,1730,1230,600,48,715,845,1600
1.461896e+07,3,2,1645,1500,745,14,800,830,1630
1.462280e+07,3,1,1747,1413,800,4.044444e+01,845,815,1700
1.462280e+07,4,1,1625,1350,615,2.333333e+01,645,835,1520
1.462928e+07,1,2,1800,1200,600,26,625,1105,1730
1.462928e+07,4,2,1735,1125,500,34,550,1.010000e+03,1600
1.463065e+07,1,1,1750,1450,840,51,931,639,1610
1.463181e+07,3,2,1615,1505,720,10,735,8.250000e+02,1600
1.463326e+07,1,1,2036,2354,2030,1.177778e+01,540,8.500000e+02,1430
1.463372e+07,1,2,1550,1320,510,44,550,915,1505
1.463681e+07,1,1,1545,1530,715,12,730,800,1530
1.463793e+07,1,1,1715,1330,645,24,710,9.350000e+02,1645
1.465236e+07,1,1,1539,1445,624,14,644,831,1515
1.465268e+07,1,1,1930,1200,730,10,740,8.500000e+02,1630
1.465385e+07,1,1,1730,1310,640,18,700,1000,1700
1.465410e+07,1,1,1800,1500,900,24,930,800,1730
1.465410e+07,1,1,1920,1440,1000,20,1020,840,1900
1.465660e+07,1,1,1735,1425,800,10,815,745,1600
1.465832e+07,1,2,1530,1445,615,10,630,845,1515
1.466206e+07,1,1,1755,1300,655,36,726,904,1630
1.466442e+07,1,1,1805,1315,720,26,755,9.200000e+02,1715
1.466541e+07,1,1,1830,1240,710,36,800,9.500000e+02,1750
1.466834e+07,1,1,1750,1.900000e+03,1250,38,800,911,1711
1.466995e+07,1,1,1730,1400,730,10,800,900,1700
1.467206e+07,1,2,1710,1220,530,4.850000e+01,715,810,1525
1.467319e+07,3,1,1715,1245,600,12,745,915,1700
1.467441e+07,2,1,1505,2315,1420,71,655,1035,1730
1.467667e+07,1,1,1845,1215,700,20,745,1015,1800
1.467969e+07,1,1,1733,1612,945,1.250000e+01,1000,645,1645
1.468650e+07,1,1,1845,1.805000e+03,1250,1.488889e+01,1145,608,1753
1.468799e+07,2,1,1631,1.549000e+03,820,22,848,718,1606
1.468971e+07,1,1,1725,1335,700,29,850,810,1700
1.469828e+07,1,2,1710,1335,645,69,750,8.200000e+02,1610
1.470153e+07,1,1,2019,1427,1046,10,1059,9.110000e+02,2010
1.470776e+07,1,1,2030,1100,730,44,1100,8.100000e+02,1910
1.470890e+07,3,1,2005,9.250000e+02,530,48,830,730,1600
1.470942e+07,1,1,1815,1.435000e+03,850,14,910,840,1750
1.471265e+07,2,1,1850,1310,800,11,815,815,1630
1.471769e+07,1,2,1730,1200,530,21,620,9.100000e+02,1530
1.471821e+07,1,2,1715,1235,550,12,605,1055,1700
1.471905e+07,1,1,2330,1330,1300,28,1445,815,2300
1.471935e+07,1,2,2100,1130,830,10,1045,700,1745
1.471935e+07,4,2,2030,1030,700,100,1020,840,1900
1.472194e+07,4,1,2015,1040,655,28,720,1230,1950
1.472584e+07,1,1,2055,845,540,29,615,845,1500
1.472618e+07,1,1,1725,1.355000e+03,720,24,750,8.360000e+02,1626
1.472664e+07,1,1,2049,9.210000e+02,610,42,652,908,1600
1.472805e+07,3,1,1730,1336,706,14,740,9.200000e+02,1700
1.473008e+07,3,1,1630,1430,700,35,740,720,1500
1.473124e+07,4,1,1740,1320,700,12,720,8.400000e+02,1600
1.473127e+07,3,1,1732,1533,905,16,923,753,1716
1.473144e+07,4,2,2250,1110,1000,20,1020,1210,2230
1.474000e+07,4,1,1600,1335,535,10,555,915,1510
1.474469e+07,1,2,2040,1250,930,30,1030,9.200000e+02,1950
1.474745e+07,2,1,1840,1050,530,32,600,600,1200
1.475063e+07,1,1,1745,1430,815,24,900,8.100000e+02,1710
1.475252e+07,1,1,1820,1210,630,10,700,9.250000e+02,1625
1.476166e+07,3,1,1539,1522,701,12,715,810,1525
1.476166e+07,1,1,2220,1640,1500,24,1530,6.200000e+02,2150
1.476179e+07,1,1,1835,1245,720,19,820,725,1545
1.476372e+07,1,1,1525,1.705000e+03,830,18,855,605,1500
1.476512e+07,4,2,1730,1040,410,24,500,930,1430
1.476876e+07,4,1,1700,1145,445,22,515,1115,1630
1.476933e+07,1,1,1739,1251,630,16,645,1040,1725
1.476985e+07,1,1,2015,1015,630,26,730,1200,1930
1.477393e+07,1,1,1510,1545,655,11,710,8.200000e+02,1530
1.477394e+07,1,1,1914,2126,1640,27,820,755,1615
1.477433e+07,1,1,1640,1200,440,87,630,815,1445
1.477469e+07,1,1,2053,1037,730,28,800,900,1700
1.477807e+07,2,1,1810,1250,700,84,840,750,1630
1.478054e+07,2,1,2100,915,615,11,625,8.350000e+02,1500
1.478196e+07,1,2,1740,1405,745,16,800,900,1700
1.478210e+07,4,1,1845,1215,700,30,730,1045,1815
1.478565e+07,2,1,2230,1900,1730,48,845,745,1630
1.479224e+07,2,1,1815,1130,545,2.850000e+01,900,830,1730
1.479231e+07,4,2,2030,1130,800,3.488889e+01,1230,730,2000
1.479279e+07,2,1,1843,1117,600,18,745,9.100000e+02,1655
1.479473e+07,1,1,1805,1403,808,18,828,9.150000e+02,1743
1.479475e+07,1,1,1905,1140,645,49,735,9.250000e+02,1700
1.479698e+07,4,1,1834,1.408000e+03,842,12,854,921,1815
1.479834e+07,1,2,1600,1545,745,14,800,745,1545
1.480110e+07,1,1,1840,1220,700,47,812,918,1730
1.480399e+07,1,2,1735,1.405000e+03,740,17,800,800,1600
1.480534e+07,2,1,1730,1500,830,2.922222e+01,937,723,1700
1.481317e+07,1,1,2135,2025,1800,74,830,730,1600
1.481381e+07,1,1,1520,1430,550,24,625,8.050000e+02,1430
1.481448e+07,1,1,2105,942,647,24,711,810,1521
1.481547e+07,1,2,1900,1400,900,23,1000,800,1800
1.481721e+07,2,1,1640,1350,630,14,745,830,1615
1.482133e+07,3,1,1830,1145,615,50,700,1030,1730
1.482665e+07,2,1,1637,1519,756,19,823,7.510000e+02,1614
1.483366e+07,1,1,2020,1955,1615,18,520,710,1230
1.483378e+07,2,1,1800,1430,830,12,845,845,1730
1.483466e+07,3,1,1820,1240,700,15,730,1000,1730
1.483594e+07,4,2,1920,9.100000e+02,430,72,540,1220,1800
1.484342e+07,2,2,2000,1100,700,110,900,900,1800
1.484680e+07,1,1,1915,1200,715,34,800,1045,1845
1.484827e+07,1,1,1734,2.351000e+03,1725,15,830,8.280000e+02,1658
1.485569e+07,1,2,1900,1345,845,40,930,845,1815
1.485592e+07,1,1,2120,1340,1100,33,1150,610,1800
1.485794e+07,1,1,1950,1.035000e+03,625,44,705,8.550000e+02,1600
1.486121e+07,1,1,1615,1415,630,10,700,800,1500
1.486455e+07,3,1,1616,1414,630,32,700,845,1545
1.486775e+07,2,2,1650,1440,730,20,800,830,1630
1.487162e+07,1,1,1637,1353,630,27,655,740,1435
1.488057e+07,1,1,1721,1407,728,12,744,916,1700
1.488057e+07,1,1,2355,8.500000e+02,845,16,1510,831,2341
1.488823e+07,3,1,1625,1.455000e+03,720,12,745,815,1600
1.488863e+07,1,1,1025,2158,823,13,1015,6.200000e+02,1635
1.488910e+07,1,1,1930,1245,815,5.288889e+01,950,610,1600
1.488996e+07,1,1,1930,2302,1832,16,800,8.060000e+02,1606
1.489205e+07,2,2,315,1015,1330,1.511111e+01,1620,1030,250
1.489209e+07,2,1,1517,1358,515,11,527,903,1430
1.489290e+07,1,1,1650,1.450000e+03,740,16,800,8.200000e+02,1620
1.489495e+07,1,1,1820,1.335000e+03,755,28,840,905,1745
1.490026e+07,3,1,2125,945,710,13,725,9.050000e+02,1630
1.490101e+07,1,1,1725,1.355000e+03,720,14,740,9.200000e+02,1700
1.490251e+07,1,1,1457,1433,530,20,550,8.400000e+02,1430
1.490387e+07,1,1,1854,1414,908,1.122222e+01,918,857,1815
1.490655e+07,1,1,1835,1155,630,16,650,1.120000e+03,1810
1.491274e+07,4,1,1945,1015,600,16,615,745,1400
1.491341e+07,1,1,1950,1.150000e+03,740,41,855,720,1615
1.491380e+07,3,1,1600,1430,630,20,650,8.400000e+02,1530
1.491501e+07,1,2,1545,1230,415,16,430,1100,1530
1.491683e+07,1,1,1600,1530,730,24,800,730,1530
1.491753e+07,1,1,1740,1.225000e+03,605,20,1010,620,1630
1.491808e+07,1,1,1810,1335,745,13,803,9.470000e+02,1750
1.492220e+07,2,2,1737,1338,715,24,745,815,1600
1.492267e+07,1,1,2102,8.600000e+02,602,51,722,6.260000e+02,1348
1.492671e+07,1,1,2243,8.500000e+02,733,30,849,818,1707
1.493117e+07,3,1,1545,1235,420,34,450,1.020000e+03,1510
1.493531e+07,3,1,1930,1230,800,20,900,937,1837
1.493625e+07,4,1,1615,1215,430,13,525,1.005000e+03,1530
1.494110e+07,1,1,1540,1505,645,11,700,830,1530
1.494362e+07,1,1,1433,1352,425,12,438,8.420000e+02,1320
1.494379e+07,2,1,1735,1345,720,32,910,740,1650
1.494379e+07,1,1,1835,1310,745,43,840,855,1735
1.494550e+07,3,1,1745,1.435000e+03,820,26,845,815,1700
1.494945e+07,1,2,1945,1015,600,14,630,1030,1700
1.495033e+07,1,1,1805,1.150000e+03,555,32,645,820,1505
1.495051e+07,4,1,1650,1330,620,36,700,900,1600
1.495297e+07,3,1,1515,1500,615,12,630,830,1500
1.495318e+07,3,1,1525,1450,615,26,645,815,1500
1.495543e+07,4,1,1540,1540,720,24,815,600,1415
1.495543e+07,1,1,1709,1501,810,14,903,752,1655
1.495559e+07,4,1,1830,1230,700,10,710,1.025000e+03,1735
1.496147e+07,4,2,1615,1445,700,2.150000e+01,730,600,1330
1.496266e+07,2,1,1930,1000,530,70,700,1000,1700
1.496723e+07,1,1,1410,1.640000e+03,650,46,730,600,1330
1.496723e+07,4,1,1440,1430,510,30,540,8.200000e+02,1400
1.496925e+07,4,1,1645,1255,540,10,550,1045,1635
1.497314e+07,3,1,1845,1302,747,16,810,7.060000e+02,1516
1.497637e+07,1,2,1835,1055,530,10,550,1225,1815
1.497982e+07,1,2,2100,1027,727,51,816,9.150000e+02,1731
1.498041e+07,4,2,1710,1205,515,16,630,830,1500
1.498235e+07,2,1,2058,1112,810,16,835,610,1445
1.498661e+07,1,1,1900,1230,730,18,801,1029,1830
1.498795e+07,4,1,1820,1210,630,16,645,1115,1800
1.498802e+07,3,1,1700,1400,700,26,730,600,1330
1.499724e+07,1,2,1550,1.640000e+03,830,101,1055,605,1700
1.500770e+07,4,1,1620,1540,800,12,815,745,1600
1.500835e+07,3,1,1845,1215,700,24,730,1040,1810
1.501014e+07,1,1,1535,1460,635,2.850000e+01,700,810,1510
1.501022e+07,4,1,2005,9.100000e+02,515,46,600,840,1440
1.501022e+07,1,1,1605,1310,515,40,550,9.400000e+02,1530
1.501111e+07,4,1,1700,1430,730,10,750,8.500000e+02,1640
1.501477e+07,1,2,1705,1425,730,33,800,830,1630
1.501763e+07,4,1,1510,1435,545,13,600,815,1415
1.501928e+07,2,1,1915,1245,800,2.450000e+01,830,845,1715
1.502030e+07,4,1,1915,1205,720,46,830,830,1700
1.502219e+07,1,1,1918,942,500,16,527,1308,1835
1.502222e+07,1,1,1915,2115,1630,40,726,914,1640
1.502297e+07,2,1,1720,1410,730,14,745,915,1700
1.502463e+07,1,1,1550,1245,435,20,500,1030,1530
1.502510e+07,4,1,1830,1245,715,41,830,815,1645
1.502510e+07,4,1,1830,1245,715,41,850,739,1629
1.502596e+07,2,2,1800,1230,630,56,725,9.350000e+02,1700
1.502730e+07,3,2,2134,956,730,27,810,836,1646
1.502985e+07,4,1,1600,1400,600,17,620,9.100000e+02,1530
1.503230e+07,1,1,1748,1350,738,16,753,9.350000e+02,1728
1.503572e+07,2,1,2105,8.550000e+02,600,50,700,1000,1700
1.504781e+07,3,2,1730,1300,630,26,700,1000,1700
1.505014e+07,2,1,1740,1335,715,36,750,9.160000e+02,1706
1.505145e+07,1,2,1630,1345,615,22,635,8.400000e+02,1515
1.505151e+07,4,1,1657,1503,800,1.366667e+01,815,800,1615
1.505306e+07,3,1,2015,1.220000e+03,835,67,934,726,1700
1.505861e+07,1,1,1715,1425,740,14,755,9.050000e+02,1700
1.505861e+07,4,1,1615,1415,630,12,645,915,1600
1.506163e+07,1,1,2040,2020,1700,20,717,833,1550
1.506224e+07,1,1,1730,1300,630,10,700,1000,1700
1.506237e+07,1,1,1715,1245,600,30,655,930,1625
1.506264e+07,2,1,1820,1245,705,14,725,9.550000e+02,1720
1.506358e+07,4,2,1850,1110,600,16,620,1110,1730
1.506365e+07,1,2,1745,1215,600,37,645,1015,1700
1.506442e+07,4,1,1931,1244,815,31,855,755,1650
1.506647e+07,1,1,2145,1045,830,52,1000,730,1730
1.506850e+07,4,1,1835,1155,630,30,700,1100,1800
1.506872e+07,1,2,2006,1.121000e+03,727,29,753,9.050000e+02,1658
1.507175e+07,1,1,1633,1455,728,2.533333e+01,750,815,1605
1.507259e+07,1,1,2035,915,550,17,800,830,1630
1.507375e+07,1,1,1415,2100,1115,15,830,630,1500
1.507631e+07,1,1,1520,1550,710,20,730,730,1500
1.507636e+07,1,1,1453,1657,750,4.422222e+01,620,1455,2115
1.508631e+07,1,1,1923,1037,600,28,705,8.550000e+02,1600
1.508871e+07,1,2,1554,1426,620,26,644,846,1530
1.508958e+07,4,1,1745,1330,715,28,800,900,1700
1.508992e+07,4,2,1930,1.005000e+03,535,46,620,1225,1845
1.509102e+07,1,1,1815,1415,830,12,855,850,1745
1.509274e+07,1,2,1945,1045,630,20,655,1015,1710
1.509655e+07,4,2,1900,1030,530,30,600,1130,1730
1.509723e+07,1,1,2015,2315,1930,33,805,1020,1825
1.509952e+07,1,1,1645,1400,645,12,700,930,1630
1.510119e+07,1,1,2035,1225,900,12,1105,850,1955
1.510618e+07,1,1,1756,1334,730,58,830,830,1700
1.510941e+07,1,1,2241,815,656,12,751,749,1540
1.511053e+07,4,2,1625,1331,556,60,650,8.400000e+02,1530
1.511293e+07,1,1,1700,1330,630,38,720,8.400000e+02,1600
1.511438e+07,4,2,1800,1230,630,30,700,1030,1730
1.511650e+07,1,1,2010,2.140000e+03,1750,48,730,8.500000e+02,1620
1.511741e+07,4,1,1730,1100,430,44,535,900,1435
1.511786e+07,1,1,2215,900,715,10,730,830,1600
1.511830e+07,1,1,1715,1300,615,43,705,9.250000e+02,1630
1.511918e+07,1,1,1955,1.020000e+03,615,1.533333e+01,645,815,1500
1.512065e+07,4,2,1520,1315,435,16,450,1015,1505
1.512343e+07,2,1,1840,1250,730,20,755,1.020000e+03,1815
1.512699e+07,1,1,1645,1345,630,24,730,830,1600
1.513222e+07,1,1,1616,1403,619,40,658,835,1533
1.513744e+07,1,1,1705,1.450000e+03,755,14,815,815,1630
1.514081e+07,4,1,2150,1210,1000,32,1040,1020,2100
1.514584e+07,1,1,1850,1130,620,12,635,1200,1835
1.514927e+07,3,1,1730,1345,715,36,755,8.350000e+02,1630
1.514950e+07,1,2,1745,1257,642,11,743,947,1730
1.515259e+07,4,1,1505,1425,530,20,550,8.250000e+02,1415
1.515288e+07,1,1,1745,1210,555,18,615,1110,1725
1.515299e+07,1,1,1845,1230,715,30,750,1015,1805
1.516144e+07,2,1,1445,1405,450,34,525,8.350000e+02,1400
1.516172e+07,1,1,1820,1.305000e+03,725,14,750,1000,1750
1.516751e+07,1,1,1802,1201,603,50,710,9.350000e+02,1645
1.516782e+07,4,1,1740,1250,630,46,720,9.400000e+02,1700
1.517077e+07,1,1,2310,1520,1430,16,1455,8.000000e+02,2255
1.517172e+07,1,1,1745,1500,845,1.461111e+01,900,600,1500
1.517705e+07,1,1,1950,2227,1817,28,410,1.010000e+03,1420
1.518150e+07,1,1,1940,1920,1500,77,830,915,1745
1.518707e+07,1,1,2100,1000,700,65,805,755,1600
1.519273e+07,1,1,1715,1230,545,20,620,1.010000e+03,1630
1.519273e+07,3,1,1800,1130,530,26,610,1050,1700
1.519499e+07,4,1,1800,1250,650,18,715,1015,1730
1.520193e+07,1,1,1909,1421,930,10,1002,709,1711
1.520231e+07,2,1,1835,2325,1800,26,600,1100,1700
1.520275e+07,2,1,1920,2210,1730,9.750000e+01,555,8.050000e+02,1400
1.520464e+07,1,1,1900,1233,733,14,752,838,1630
1.520711e+07,1,1,1900,1130,630,18,650,1.010000e+03,1700
1.521031e+07,4,2,2255,1520,1415,10,1425,810,2235
1.521048e+07,1,1,1800,1.405000e+03,805,34,855,8.150000e+02,1710
1.521456e+07,1,1,1717,1338,655,29,734,834,1608
1.521873e+07,1,2,1830,1200,630,100,800,845,1645
1.522026e+07,1,1,1845,1345,830,89,745,845,1630
1.522101e+07,1,1,1645,1415,700,14,715,915,1630
1.522820e+07,1,1,2030,1030,700,25,730,830,1600
1.523130e+07,1,1,1935,1.205000e+03,740,36,830,815,1645
1.523159e+07,3,1,1945,1030,615,34,645,1215,1900
1.523159e+07,3,1,1907,1123,630,57,800,900,1700
1.523164e+07,2,1,2115,915,630,10,645,915,1600
1.523208e+07,4,2,2145,945,730,35,1345,715,2100
1.523381e+07,1,1,1730,1330,700,14,720,9.500000e+02,1710
1.523767e+07,3,1,1410,1510,520,20,540,760,1340
1.523830e+07,4,1,1655,1400,655,1.150000e+01,840,635,1515
1.524168e+07,1,2,1600,1430,630,20,700,830,1530
1.524288e+07,4,2,1930,1050,620,24,650,9.400000e+02,1630
1.524901e+07,4,1,1705,1310,615,28,648,937,1625
1.525044e+07,3,1,1625,1420,645,20,705,8.550000e+02,1600
1.525065e+07,2,1,1915,1315,830,22,900,900,1800
1.525141e+07,4,1,1755,1405,800,15,827,9.130000e+02,1740
1.525186e+07,1,1,1640,1420,700,32,745,815,1600
1.525298e+07,2,2,1735,1340,715,39,800,900,1700
1.525639e+07,1,1,1555,1505,700,12,715,800,1515
1.526179e+07,4,1,1710,1435,745,10,800,900,1700
1.526376e+07,2,1,1510,2050,1200,3.311111e+01,1605,8.550000e+02,100
1.526405e+07,4,1,2115,1.705000e+03,1420,86,645,1015,1700
1.527274e+07,1,1,1630,1430,700,16,730,830,1600
1.527390e+07,3,1,1735,1310,645,17,705,8.250000e+02,1530
1.527406e+07,2,1,1630,1330,600,30,700,815,1515
1.527636e+07,1,1,2035,9.350000e+02,610,10,622,948,1610
1.527723e+07,1,1,2215,930,745,13,815,845,1700
1.528131e+07,1,1,2012,811,423,26,448,856,1344
1.528164e+07,1,1,1830,1100,530,10,600,1200,1800
1.528164e+07,4,1,1830,1315,745,10,800,1000,1800
1.528235e+07,1,1,1610,1405,615,16,630,830,1500
1.528235e+07,1,1,1745,1600,945,14,1000,730,1730
1.528455e+07,1,1,1645,1245,530,40,605,9.550000e+02,1600
1.528730e+07,1,1,1845,1345,830,17,910,805,1715
1.529146e+07,4,2,1845,1215,700,18,725,1050,1815
1.529298e+07,1,1,325,805,1130,2.733333e+01,1640,8.320000e+02,112
1.529367e+07,3,1,2045,1015,700,42,845,745,1630
1.529425e+07,1,1,1715,1130,445,20,627,743,1410
1.529702e+07,1,1,2025,2305,1930,31,755,8.350000e+02,1630
1.529706e+07,1,1,1720,1440,800,16,820,810,1630
1.530858e+07,3,1,1800,1315,715,20,735,9.320000e+02,1707
1.530893e+07,3,2,1512,1648,800,61,715,945,1700
1.531084e+07,1,1,1802,1449,851,22,911,819,1730
1.531269e+07,1,2,1920,1100,620,18,640,1220,1900
1.531374e+07,1,1,1645,1400,645,14,700,930,1630
1.531490e+07,4,1,2110,1.025000e+03,735,30,805,820,1625
1.531709e+07,1,1,1730,1340,710,4.850000e+01,850,610,1500
1.531709e+07,3,1,1945,1105,650,49,755,645,1440
1.531852e+07,2,1,2050,1040,730,1.350000e+01,800,900,1700
1.531852e+07,3,1,2330,830,800,52,1345,900,2245
1.531990e+07,1,1,1930,1230,800,18,845,8.500000e+02,1735
1.532242e+07,4,1,1655,1320,615,24,640,9.500000e+02,1630
1.532289e+07,3,1,1850,1240,730,22,750,1040,1830
1.533112e+07,1,1,1630,1330,600,20,620,9.400000e+02,1600
1.533365e+07,4,2,1750,1710,1100,1.388889e+01,1118,6.170000e+02,1735
1.534375e+07,3,2,1630,1500,730,18,800,800,1600
1.534648e+07,2,1,1830,1200,630,16,800,900,1700
1.535039e+07,1,1,2050,1110,800,25,830,730,1600
1.535088e+07,4,2,2311,1319,1230,41,1310,920,2230
1.535385e+07,1,1,1845,1215,700,29,745,915,1700
1.535394e+07,4,1,1420,1510,530,14,545,815,1400
1.535778e+07,1,1,1725,1353,718,12,735,9.050000e+02,1640
1.536128e+07,4,1,1735,1340,715,14,730,945,1715
1.536146e+07,1,1,2130,1.050000e+03,820,13,900,800,1700
1.536526e+07,2,2,1545,1530,715,15,728,744,1512
1.536687e+07,1,1,1745,1500,845,16,900,815,1715
1.536904e+07,1,2,1635,1325,600,27,735,830,1605
1.537396e+07,3,2,1615,1300,515,40,550,9.400000e+02,1530
1.538160e+07,3,1,1700,1455,755,20,826,804,1630
1.538160e+07,1,1,1640,1350,630,12,650,9.100000e+02,1600
1.538483e+07,4,2,1900,945,445,38,520,1255,1815
1.538674e+07,4,1,1740,1.325000e+03,705,18,725,9.550000e+02,1720
1.538785e+07,1,1,1450,1410,500,14,516,914,1430
1.538804e+07,1,1,1742,1447,829,12,901,825,1726
1.539097e+07,1,1,1650,1.350000e+03,640,36,724,836,1600
1.539325e+07,4,2,1800,1230,630,32,700,1030,1730
1.539670e+07,1,1,2125,1050,815,52,900,1100,2000
1.539983e+07,1,1,1950,1.150000e+03,740,36,819,916,1735
1.540555e+07,2,2,1655,1250,545,12,642,848,1530
1.540736e+07,1,2,1635,1.637000e+03,912,16,929,639,1608
1.540894e+07,1,1,2115,1445,1200,10,1210,850,2100
1.540973e+07,1,1,1733,1627,1000,20,1020,640,1700
1.541043e+07,1,1,1540,1550,730,40,810,650,1500
1.541584e+07,4,1,2030,9.250000e+02,555,2.855556e+01,620,9.100000e+02,1530
1.541739e+07,1,1,1820,1210,630,20,700,1100,1800
1.542263e+07,1,1,1645,1335,620,24,655,9.050000e+02,1600
1.542408e+07,3,1,2025,1140,805,46,732,1458,2230
1.542495e+07,1,1,1950,1125,715,10,745,1100,1845
1.542495e+07,1,1,1545,1500,645,16,705,625,1330
1.542612e+07,1,1,1643,1341,624,13,636,854,1530
1.542753e+07,4,1,1650,1410,700,16,720,9.100000e+02,1630
1.542899e+07,3,1,1515,1345,500,20,545,845,1430
1.543005e+07,1,1,1730,1245,615,26,640,1.020000e+03,1700
1.543068e+07,1,1,1730,1130,500,45,620,9.400000e+02,1600
1.543213e+07,3,1,1855,1305,800,70,930,730,1700
1.544089e+07,4,1,1700,1430,730,16,750,8.400000e+02,1630
1.544266e+07,4,2,1750,1210,600,84,720,900,1620
1.544287e+07,1,1,1631,1444,715,32,745,815,1600
1.544369e+07,1,1,1645,2.355000e+03,1640,14,555,1035,1630
1.544522e+07,2,1,1849,1333,822,13,836,6.400000e+02,1516
1.544614e+07,3,1,1734,1340,714,18,752,908,1700
1.544956e+07,1,1,1949,1146,735,36,809,9.380000e+02,1747
1.545108e+07,3,2,1630,1405,635,14,650,9.250000e+02,1615
1.546104e+07,4,1,1940,1.020000e+03,600,22,620,9.400000e+02,1600
1.546119e+07,1,1,1645,1435,720,10,750,8.400000e+02,1630
1.546250e+07,1,1,2050,1.010000e+03,700,12,725,8.350000e+02,1600
1.546345e+07,4,1,1925,1100,625,12,645,1215,1900
1.546459e+07,3,2,1620,1550,810,11,836,614,1450
1.547082e+07,1,2,1900,1230,730,50,830,930,1800
1.547344e+07,1,2,1510,1420,530,24,555,8.500000e+02,1445
1.547550e+07,3,1,1810,1150,600,2.950000e+01,630,1030,1700
1.547784e+07,3,1,1715,1330,645,46,725,9.050000e+02,1630
1.548089e+07,3,1,2012,1048,700,52,955,750,1745
1.549252e+07,3,2,2045,945,630,10,650,1110,1800
