"Hour", "kWh", "kvarh", "Max kW", "Max kVA", "Zone kWh", "Zone kvarh", "Zone Max kW", "Zone Max kVA", "Overload kWh Normal", "Overload kWh Emerg", "Load EEN", "Load UE", "Zone Losses kWh", "Zone Losses kvarh", "Zone Max kW Losses", "Zone Max kvar Losses", "Load Losses kWh", "Load Losses kvarh", "No Load Losses kWh", "No Load Losses kvarh", "Max kW Load Losses", "Max kW No Load Losses", "Line Losses", "Transformer Losses", "Line Mode Line Losses", "Zero Mode Line Losses", "3-phase Line Losses", "1- and 2-phase Line Losses", "Gen kWh", "Gen kvarh", "Gen Max kW", "Gen Max kVA", "12.5 kV Losses", "0.415 kV Losses", "Aux1", "Aux6", "Aux11", "Aux16", "Aux21", "12.5 kV Line Loss", "0.415 kV Line Loss", "Aux2", "Aux7", "Aux12", "Aux17", "Aux22", "12.5 kV Load Loss", "0.415 kV Load Loss", "Aux3", "Aux8", "Aux13", "Aux18", "Aux23", "12.5 kV No Load Loss", "0.415 kV No Load Loss", "Aux4", "Aux9", "Aux14", "Aux19", "Aux24", "12.5 kV Load Energy", "0.415 kV Load Energy", "Aux5", "Aux10", "Aux15", "Aux20", "Aux25"
7115, 1691.34, 786.34, 7121.55, 7721.4, 1637.45, 698.417, 6901.37, 7383.14, 0, 0, 0, 0, 53.8811, 87.9574, 220.309, 360.467, 10.0484, 0.292034, 43.8327, 87.6654, 180.461, 44.17, 6.38594, 47.4951, 4.17879, 0.27143, 4.45022, 1.93572, 0, 0, 0, 0, 52.7791, 1.10198, 0, 0, 0, 0, 0, 5.28396, 1.10198, 0, 0, 0, 0, 0, 3.66245, 0, 0, 0, 0, 0, 0, 43.8327, 0, 0, 0, 0, 0, 0, 0, 1637.45, 0, 0, 0, 0, 0
7116, 1770.14, 819.962, 7121.55, 7721.4, 1715.43, 730.368, 6901.37, 7383.14, 0, 0, 0, 0, 54.7612, 89.4036, 220.309, 360.467, 10.9871, 1.85554, 43.774, 87.5481, 180.461, 44.17, 6.98391, 47.7773, 4.5709, 0.296735, 4.86764, 2.11627, 0, 0, 0, 0, 53.5571, 1.20406, 0, 0, 0, 0, 0, 5.77985, 1.20406, 0, 0, 0, 0, 0, 4.00322, 0, 0, 0, 0, 0, 0, 43.774, 0, 0, 0, 0, 0, 0, 0, 1715.43, 0, 0, 0, 0, 0
7117, 1926.39, 886.316, 7121.55, 7721.4, 1869.84, 793.458, 6901.37, 7383.14, 0, 0, 0, 0, 56.6406, 92.4874, 220.309, 360.467, 12.9827, 5.17145, 43.658, 87.316, 180.461, 44.17, 8.25322, 48.3874, 5.40148, 0.350528, 5.75201, 2.50121, 0, 0, 0, 0, 55.2176, 1.42304, 0, 0, 0, 0, 0, 6.83018, 1.42304, 0, 0, 0, 0, 0, 4.72944, 0, 0, 0, 0, 0, 0, 43.658, 0, 0, 0, 0, 0, 0, 0, 1869.84, 0, 0, 0, 0, 0
7118, 2107.82, 963.038, 7121.55, 7721.4, 2048.91, 866.211, 6901.37, 7383.14, 0, 0, 0, 0, 59.0233, 96.4052, 220.309, 360.467, 15.4999, 9.35837, 43.5234, 87.0468, 180.461, 44.17, 9.85607, 49.1672, 6.4522, 0.417396, 6.8696, 2.98648, 0, 0, 0, 0, 57.3279, 1.69545, 0, 0, 0, 0, 0, 8.16062, 1.69545, 0, 0, 0, 0, 0, 5.64382, 0, 0, 0, 0, 0, 0, 43.5234, 0, 0, 0, 0, 0, 0, 0, 2048.91, 0, 0, 0, 0, 0
7119, 2291.74, 1040.5, 7121.55, 7721.4, 2230.16, 939.301, 6901.37, 7383.14, 0, 0, 0, 0, 61.6913, 100.775, 220.309, 360.467, 18.3043, 14.0011, 43.387, 86.774, 180.461, 44.17, 11.6445, 50.0468, 7.6198, 0.492012, 8.11182, 3.53269, 0, 0, 0, 0, 59.6876, 2.00369, 0, 0, 0, 0, 0, 9.64081, 2.00369, 0, 0, 0, 0, 0, 6.65982, 0, 0, 0, 0, 0, 0, 43.387, 0, 0, 0, 0, 0, 0, 0, 2230.16, 0, 0, 0, 0, 0
7120, 2711.15, 1216.16, 7121.55, 7721.4, 2642.75, 1103.02, 6901.37, 7383.14, 0, 0, 0, 0, 68.6648, 112.22, 220.309, 360.467, 25.5878, 26.0662, 43.077, 86.154, 180.461, 44.17, 16.2598, 52.405, 10.6341, 0.685383, 11.3195, 4.94026, 0, 0, 0, 0, 65.858, 2.80681, 0, 0, 0, 0, 0, 13.4529, 2.80681, 0, 0, 0, 0, 0, 9.32803, 0, 0, 0, 0, 0, 0, 43.077, 0, 0, 0, 0, 0, 0, 0, 2642.75, 0, 0, 0, 0, 0
7121, 2988.26, 1331.31, 7121.55, 7721.4, 2914.48, 1209.81, 6901.37, 7383.14, 0, 0, 0, 0, 73.9636, 120.91, 220.309, 360.467, 31.091, 35.1646, 42.8726, 85.7453, 180.461, 44.17, 19.7455, 54.2181, 12.9074, 0.830403, 13.7378, 6.00772, 0, 0, 0, 0, 70.548, 3.41557, 0, 0, 0, 0, 0, 16.3299, 3.41557, 0, 0, 0, 0, 0, 11.3455, 0, 0, 0, 0, 0, 0, 42.8726, 0, 0, 0, 0, 0, 0, 0, 2914.48, 0, 0, 0, 0, 0
7122, 3319, 1468.03, 7121.55, 7721.4, 3238.25, 1334.94, 6901.37, 7383.14, 0, 0, 0, 0, 80.9796, 132.423, 220.309, 360.467, 38.3507, 47.1654, 42.6288, 85.2577, 180.461, 44.17, 24.3576, 56.622, 15.9167, 1.01969, 16.9364, 7.42117, 0, 0, 0, 0, 76.766, 4.21357, 0, 0, 0, 0, 0, 20.144, 4.21357, 0, 0, 0, 0, 0, 13.9932, 0, 0, 0, 0, 0, 0, 42.6288, 0, 0, 0, 0, 0, 0, 0, 3238.25, 0, 0, 0, 0, 0
7123, 3589.61, 1579.24, 7121.55, 7721.4, 3502.45, 1435.86, 6901.37, 7383.14, 0, 0, 0, 0, 87.3484, 142.856, 220.309, 360.467, 44.9186, 57.9964, 42.4298, 84.8597, 180.461, 44.17, 28.5071, 58.8413, 18.6171, 1.19188, 19.809, 8.69813, 0, 0, 0, 0, 82.4018, 4.94663, 0, 0, 0, 0, 0, 23.5605, 4.94663, 0, 0, 0, 0, 0, 16.4115, 0, 0, 0, 0, 0, 0, 42.4298, 0, 0, 0, 0, 0, 0, 0, 3502.45, 0, 0, 0, 0, 0
7124, 3465.22, 1528.21, 7121.55, 7721.4, 3380.75, 1390.46, 6901.37, 7383.14, 0, 0, 0, 0, 84.38, 137.99, 220.309, 360.467, 41.8586, 52.9474, 42.5215, 85.0429, 180.461, 44.17, 26.5525, 57.8276, 17.3421, 1.11141, 18.4535, 8.099, 0, 0, 0, 0, 79.7709, 4.60912, 0, 0, 0, 0, 0, 21.9433, 4.60912, 0, 0, 0, 0, 0, 15.3061, 0, 0, 0, 0, 0, 0, 42.5215, 0, 0, 0, 0, 0, 0, 0, 3380.75, 0, 0, 0, 0, 0
7125, 3433.32, 1515.09, 7121.55, 7721.4, 3349.67, 1378.39, 6901.37, 7383.14, 0, 0, 0, 0, 83.6272, 136.759, 220.309, 360.467, 41.0822, 51.6694, 42.5449, 85.0899, 180.461, 44.17, 26.0618, 57.5653, 17.0232, 1.09079, 18.114, 7.94784, 0, 0, 0, 0, 79.1054, 4.52172, 0, 0, 0, 0, 0, 21.5401, 4.52172, 0, 0, 0, 0, 0, 15.0204, 0, 0, 0, 0, 0, 0, 42.5449, 0, 0, 0, 0, 0, 0, 0, 3349.67, 0, 0, 0, 0, 0
7126, 3458.25, 1525.33, 7121.55, 7721.4, 3374.04, 1387.54, 6901.37, 7383.14, 0, 0, 0, 0, 84.2294, 137.747, 220.309, 360.467, 41.7027, 52.6933, 42.5268, 85.0536, 180.461, 44.17, 26.4334, 57.796, 17.2627, 1.10569, 18.3684, 8.06509, 0, 0, 0, 0, 79.6367, 4.59278, 0, 0, 0, 0, 0, 21.8407, 4.59278, 0, 0, 0, 0, 0, 15.2692, 0, 0, 0, 0, 0, 0, 42.5268, 0, 0, 0, 0, 0, 0, 0, 3374.04, 0, 0, 0, 0, 0
7127, 3046.94, 1355.5, 7121.55, 7721.4, 2971.49, 1233.45, 6901.37, 7383.14, 0, 0, 0, 0, 75.1674, 122.896, 220.309, 360.467, 32.3375, 37.2366, 42.8299, 85.6598, 180.461, 44.17, 20.5026, 54.6648, 13.4, 0.860687, 14.2607, 6.24194, 0, 0, 0, 0, 71.6145, 3.5529, 0, 0, 0, 0, 0, 16.9497, 3.5529, 0, 0, 0, 0, 0, 11.8349, 0, 0, 0, 0, 0, 0, 42.8299, 0, 0, 0, 0, 0, 0, 0, 2971.49, 0, 0, 0, 0, 0
7128, 2407.59, 1089.05, 7121.55, 7721.4, 2344.15, 985.354, 6901.37, 7383.14, 0, 0, 0, 0, 63.4616, 103.709, 220.309, 360.467, 20.1599, 17.1059, 43.3017, 86.6034, 180.461, 44.17, 12.8133, 50.6483, 8.38976, 0.539989, 8.92975, 3.88356, 0, 0, 0, 0, 61.2613, 2.20031, 0, 0, 0, 0, 0, 10.613, 2.20031, 0, 0, 0, 0, 0, 7.34662, 0, 0, 0, 0, 0, 0, 43.3017, 0, 0, 0, 0, 0, 0, 0, 2344.15, 0, 0, 0, 0, 0
7129, 1881.42, 867.139, 7121.55, 7721.4, 1825.39, 775.619, 6901.37, 7383.14, 0, 0, 0, 0, 56.0485, 91.5375, 220.309, 360.467, 12.357, 4.15455, 43.6915, 87.383, 180.461, 44.17, 7.85992, 48.1886, 5.15048, 0.332389, 5.48287, 2.37705, 0, 0, 0, 0, 54.7034, 1.3451, 0, 0, 0, 0, 0, 6.51482, 1.3451, 0, 0, 0, 0, 0, 4.49705, 0, 0, 0, 0, 0, 0, 43.6915, 0, 0, 0, 0, 0, 0, 0, 1825.39, 0, 0, 0, 0, 0
7130, 1600.98, 747.5, 7121.55, 7721.4, 1547.9, 661.809, 6901.37, 7383.14, 0, 0, 0, 0, 52.9081, 86.3702, 220.309, 360.467, 9.00781, -1.43046, 43.9003, 87.8006, 180.461, 44.17, 5.72418, 47.1839, 3.74799, 0.243078, 3.99107, 1.73311, 0, 0, 0, 0, 51.9231, 0.985001, 0, 0, 0, 0, 0, 4.73918, 0.985001, 0, 0, 0, 0, 0, 3.28363, 0, 0, 0, 0, 0, 0, 43.9003, 0, 0, 0, 0, 0, 0, 0, 1547.9, 0, 0, 0, 0, 0
7131, 1426.94, 673.258, 7121.55, 7721.4, 1375.6, 590.063, 6901.37, 7383.14, 0, 0, 0, 0, 51.24, 83.6213, 220.309, 360.467, 7.21032, -4.43807, 44.0297, 88.0594, 180.461, 44.17, 4.57531, 46.6647, 2.99137, 0.194827, 3.1862, 1.38911, 0, 0, 0, 0, 50.446, 0.793967, 0, 0, 0, 0, 0, 3.78134, 0.793967, 0, 0, 0, 0, 0, 2.63501, 0, 0, 0, 0, 0, 0, 44.0297, 0, 0, 0, 0, 0, 0, 0, 1375.6, 0, 0, 0, 0, 0
7132, 1333.48, 633.319, 7121.55, 7721.4, 1282.98, 551.247, 6901.37, 7383.14, 0, 0, 0, 0, 50.4456, 82.3013, 220.309, 360.467, 6.34644, -5.89689, 44.0991, 88.1982, 180.461, 44.17, 4.02046, 46.4251, 2.62241, 0.171449, 2.79386, 1.2266, 0, 0, 0, 0, 49.7399, 0.705648, 0, 0, 0, 0, 0, 3.31481, 0.705648, 0, 0, 0, 0, 0, 2.32598, 0, 0, 0, 0, 0, 0, 44.0991, 0, 0, 0, 0, 0, 0, 0, 1282.98, 0, 0, 0, 0, 0
7133, 1284.7, 612.457, 7121.55, 7721.4, 1234.63, 530.935, 6901.37, 7383.14, 0, 0, 0, 0, 50.0432, 81.6412, 220.309, 360.467, 5.90772, -6.62977, 44.1355, 88.2709, 180.461, 44.17, 3.73961, 46.3036, 2.43777, 0.15988, 2.59765, 1.14196, 0, 0, 0, 0, 49.3837, 0.659478, 0, 0, 0, 0, 0, 3.08013, 0.659478, 0, 0, 0, 0, 0, 2.16811, 0, 0, 0, 0, 0, 0, 44.1355, 0, 0, 0, 0, 0, 0, 0, 1234.63, 0, 0, 0, 0, 0
7134, 1445.28, 681.572, 7121.55, 7721.4, 1393.93, 597.241, 6901.37, 7383.14, 0, 0, 0, 0, 51.4442, 83.9325, 220.309, 360.467, 7.42876, -4.09835, 44.0154, 88.0309, 180.461, 44.17, 4.70982, 46.7344, 3.07227, 0.201213, 3.27349, 1.43634, 0, 0, 0, 0, 50.6175, 0.826662, 0, 0, 0, 0, 0, 3.88316, 0.826662, 0, 0, 0, 0, 0, 2.71894, 0, 0, 0, 0, 0, 0, 44.0154, 0, 0, 0, 0, 0, 0, 0, 1393.93, 0, 0, 0, 0, 0
7135, 1857.73, 857.473, 7121.55, 7721.4, 1802.14, 765.36, 6901.37, 7383.14, 0, 0, 0, 0, 55.8289, 91.1323, 220.309, 360.467, 12.1203, 3.71517, 43.7086, 87.4172, 180.461, 44.17, 7.70098, 48.1279, 5.0334, 0.328249, 5.36165, 2.33933, 0, 0, 0, 0, 54.4915, 1.33745, 0, 0, 0, 0, 0, 6.36353, 1.33745, 0, 0, 0, 0, 0, 4.41936, 0, 0, 0, 0, 0, 0, 43.7086, 0, 0, 0, 0, 0, 0, 0, 1802.14, 0, 0, 0, 0, 0
7136, 2014.57, 923.584, 7121.55, 7721.4, 1956.8, 828.794, 6901.37, 7383.14, 0, 0, 0, 0, 57.8621, 94.4224, 220.309, 360.467, 14.2701, 7.2384, 43.592, 87.184, 180.461, 44.17, 9.07432, 48.7878, 5.92052, 0.385051, 6.30557, 2.76875, 0, 0, 0, 0, 56.2813, 1.58082, 0, 0, 0, 0, 0, 7.49351, 1.58082, 0, 0, 0, 0, 0, 5.19578, 0, 0, 0, 0, 0, 0, 43.592, 0, 0, 0, 0, 0, 0, 0, 1956.8, 0, 0, 0, 0, 0
7137, 1830.84, 845.339, 7121.55, 7721.4, 1775.03, 755.002, 6901.37, 7383.14, 0, 0, 0, 0, 55.6902, 90.7709, 220.309, 360.467, 11.9619, 3.31427, 43.7283, 87.4566, 180.461, 44.17, 7.58132, 48.1088, 4.91771, 0.321509, 5.23921, 2.34211, 0, 0, 0, 0, 54.3388, 1.35136, 0, 0, 0, 0, 0, 6.22996, 1.35136, 0, 0, 0, 0, 0, 4.38055, 0, 0, 0, 0, 0, 0, 43.7283, 0, 0, 0, 0, 0, 0, 0, 1775.03, 0, 0, 0, 0, 0
7138, 1798.16, 831.596, 7121.55, 7721.4, 1742.76, 741.45, 6901.37, 7383.14, 0, 0, 0, 0, 55.3862, 90.2202, 220.309, 360.467, 11.634, 2.71583, 43.7522, 87.5044, 180.461, 44.17, 7.35695, 48.0293, 4.75505, 0.312184, 5.06723, 2.28972, 0, 0, 0, 0, 54.0549, 1.33131, 0, 0, 0, 0, 0, 6.02564, 1.33131, 0, 0, 0, 0, 0, 4.27705, 0, 0, 0, 0, 0, 0, 43.7522, 0, 0, 0, 0, 0, 0, 0, 1742.76, 0, 0, 0, 0, 0
7139, 1756.55, 813.891, 7121.55, 7721.4, 1701.61, 724.545, 6901.37, 7383.14, 0, 0, 0, 0, 54.9164, 89.4437, 220.309, 360.467, 11.1332, 1.87733, 43.7832, 87.5664, 180.461, 44.17, 7.03539, 47.881, 4.54213, 0.299251, 4.84138, 2.19401, 0, 0, 0, 0, 53.6354, 1.28096, 0, 0, 0, 0, 0, 5.75442, 1.28096, 0, 0, 0, 0, 0, 4.09782, 0, 0, 0, 0, 0, 0, 43.7832, 0, 0, 0, 0, 0, 0, 0, 1701.61, 0, 0, 0, 0, 0
7140, 1943.3, 893.357, 7121.55, 7721.4, 1886.21, 799.759, 6901.37, 7383.14, 0, 0, 0, 0, 57.1955, 93.1577, 220.309, 360.467, 13.5515, 5.86973, 43.644, 87.288, 180.461, 44.17, 8.57584, 48.6197, 5.54491, 0.362944, 5.90785, 2.66799, 0, 0, 0, 0, 55.6492, 1.54633, 0, 0, 0, 0, 0, 7.02952, 1.54633, 0, 0, 0, 0, 0, 4.97569, 0, 0, 0, 0, 0, 0, 43.644, 0, 0, 0, 0, 0, 0, 0, 1886.21, 0, 0, 0, 0, 0
7141, 2176.43, 991.877, 7121.55, 7721.4, 2116.31, 893.099, 6901.37, 7383.14, 0, 0, 0, 0, 60.2702, 98.2417, 220.309, 360.467, 16.7989, 11.2992, 43.4712, 86.9425, 180.461, 44.17, 10.6676, 49.6026, 6.9261, 0.45195, 7.37805, 3.2895, 0, 0, 0, 0, 58.3784, 1.89175, 0, 0, 0, 0, 0, 8.77581, 1.89175, 0, 0, 0, 0, 0, 6.13139, 0, 0, 0, 0, 0, 0, 43.4712, 0, 0, 0, 0, 0, 0, 0, 2116.31, 0, 0, 0, 0, 0
7142, 2349.28, 1064.55, 7121.55, 7721.4, 2286.6, 961.742, 6901.37, 7383.14, 0, 0, 0, 0, 62.79, 102.412, 220.309, 360.467, 19.4464, 15.725, 43.3435, 86.6871, 180.461, 44.17, 12.367, 50.4229, 8.04811, 0.524734, 8.57284, 3.79421, 0, 0, 0, 0, 60.6148, 2.17517, 0, 0, 0, 0, 0, 10.1919, 2.17517, 0, 0, 0, 0, 0, 7.0794, 0, 0, 0, 0, 0, 0, 43.3435, 0, 0, 0, 0, 0, 0, 0, 2286.6, 0, 0, 0, 0, 0
7143, 2574.16, 1158.8, 7121.55, 7721.4, 2507.86, 1049.9, 6901.37, 7383.14, 0, 0, 0, 0, 66.4345, 108.403, 220.309, 360.467, 23.2574, 22.0489, 43.1772, 86.3543, 180.461, 44.17, 14.8026, 51.6319, 9.64431, 0.62655, 10.2709, 4.53174, 0, 0, 0, 0, 63.8459, 2.58865, 0, 0, 0, 0, 0, 12.214, 2.58865, 0, 0, 0, 0, 0, 8.45476, 0, 0, 0, 0, 0, 0, 43.1772, 0, 0, 0, 0, 0, 0, 0, 2507.86, 0, 0, 0, 0, 0
7144, 2981.24, 1328.35, 7121.55, 7721.4, 2907.58, 1206.75, 6901.37, 7383.14, 0, 0, 0, 0, 73.9251, 120.742, 220.309, 360.467, 31.048, 34.988, 42.877, 85.754, 180.461, 44.17, 19.7577, 54.1674, 12.8938, 0.835373, 13.7291, 6.02856, 0, 0, 0, 0, 70.4868, 3.43831, 0, 0, 0, 0, 0, 16.3194, 3.43831, 0, 0, 0, 0, 0, 11.2903, 0, 0, 0, 0, 0, 0, 42.877, 0, 0, 0, 0, 0, 0, 0, 2907.58, 0, 0, 0, 0, 0
7145, 3283.73, 1453.41, 7121.55, 7721.4, 3203.63, 1321.58, 6901.37, 7383.14, 0, 0, 0, 0, 80.2991, 131.214, 220.309, 360.467, 37.6447, 45.9051, 42.6544, 85.3089, 180.461, 44.17, 23.9331, 56.366, 15.6215, 1.01008, 16.6315, 7.30155, 0, 0, 0, 0, 76.1331, 4.16604, 0, 0, 0, 0, 0, 19.7671, 4.16604, 0, 0, 0, 0, 0, 13.7116, 0, 0, 0, 0, 0, 0, 42.6544, 0, 0, 0, 0, 0, 0, 0, 3203.63, 0, 0, 0, 0, 0
7146, 3628.57, 1595.1, 7121.55, 7721.4, 3540.38, 1449.88, 6901.37, 7383.14, 0, 0, 0, 0, 88.4371, 144.554, 220.309, 360.467, 46.0359, 59.7518, 42.4013, 84.8025, 180.461, 44.17, 29.2061, 59.231, 19.0537, 1.23084, 20.2845, 8.92157, 0, 0, 0, 0, 83.332, 5.10513, 0, 0, 0, 0, 0, 24.101, 5.10513, 0, 0, 0, 0, 0, 16.8297, 0, 0, 0, 0, 0, 0, 42.4013, 0, 0, 0, 0, 0, 0, 0, 3540.38, 0, 0, 0, 0, 0
7147, 3636.2, 1598.3, 7121.55, 7721.4, 3547.61, 1453.45, 6901.37, 7383.14, 0, 0, 0, 0, 88.6003, 144.84, 220.309, 360.467, 46.2047, 60.0489, 42.3956, 84.7912, 180.461, 44.17, 29.3138, 59.2865, 19.1279, 1.23345, 20.3614, 8.95239, 0, 0, 0, 0, 83.4836, 5.11667, 0, 0, 0, 0, 0, 24.1971, 5.11667, 0, 0, 0, 0, 0, 16.8909, 0, 0, 0, 0, 0, 0, 42.3956, 0, 0, 0, 0, 0, 0, 0, 3547.61, 0, 0, 0, 0, 0
7148, 3518.97, 1550.25, 7121.55, 7721.4, 3433.17, 1410.35, 6901.37, 7383.14, 0, 0, 0, 0, 85.7111, 140.124, 220.309, 360.467, 43.2294, 55.1605, 42.4817, 84.9635, 180.461, 44.17, 27.4357, 58.2755, 17.9094, 1.15365, 19.063, 8.37266, 0, 0, 0, 0, 80.9332, 4.77796, 0, 0, 0, 0, 0, 22.6577, 4.77796, 0, 0, 0, 0, 0, 15.7937, 0, 0, 0, 0, 0, 0, 42.4817, 0, 0, 0, 0, 0, 0, 0, 3433.17, 0, 0, 0, 0, 0
7149, 3473.8, 1531.7, 7121.55, 7721.4, 3389.15, 1393.43, 6901.37, 7383.14, 0, 0, 0, 0, 84.6212, 138.355, 220.309, 360.467, 42.1061, 53.3245, 42.5151, 85.0302, 180.461, 44.17, 26.7154, 57.9058, 17.4429, 1.12204, 18.5649, 8.1505, 0, 0, 0, 0, 79.9733, 4.64784, 0, 0, 0, 0, 0, 22.0676, 4.64784, 0, 0, 0, 0, 0, 15.3907, 0, 0, 0, 0, 0, 0, 42.5151, 0, 0, 0, 0, 0, 0, 0, 3389.15, 0, 0, 0, 0, 0
7150, 3479.15, 1533.92, 7121.55, 7721.4, 3394.44, 1395.36, 6901.37, 7383.14, 0, 0, 0, 0, 84.7215, 138.544, 220.309, 360.467, 42.2102, 53.5219, 42.5113, 85.0225, 180.461, 44.17, 26.77, 57.9514, 17.4822, 1.12108, 18.6032, 8.1668, 0, 0, 0, 0, 80.0705, 4.65095, 0, 0, 0, 0, 0, 22.1191, 4.65095, 0, 0, 0, 0, 0, 15.4402, 0, 0, 0, 0, 0, 0, 42.5113, 0, 0, 0, 0, 0, 0, 0, 3394.44, 0, 0, 0, 0, 0
7151, 3081.35, 1369.78, 7121.55, 7721.4, 3005.23, 1246.58, 6901.37, 7383.14, 0, 0, 0, 0, 75.8544, 124.023, 220.309, 360.467, 33.0502, 38.4141, 42.8042, 85.6084, 180.461, 44.17, 20.9803, 54.8741, 13.7141, 0.880353, 14.5945, 6.38576, 0, 0, 0, 0, 72.2259, 3.6285, 0, 0, 0, 0, 0, 17.3518, 3.6285, 0, 0, 0, 0, 0, 12.0699, 0, 0, 0, 0, 0, 0, 42.8042, 0, 0, 0, 0, 0, 0, 0, 3005.23, 0, 0, 0, 0, 0
7152, 2512.36, 1132.96, 7121.55, 7721.4, 2447.2, 1026.45, 6901.37, 7383.14, 0, 0, 0, 0, 65.173, 106.514, 220.309, 360.467, 21.9488, 20.0657, 43.2241, 86.4483, 180.461, 44.17, 13.9519, 51.2211, 9.13279, 0.587403, 9.72019, 4.23167, 0, 0, 0, 0, 62.7756, 2.39742, 0, 0, 0, 0, 0, 11.5544, 2.39742, 0, 0, 0, 0, 0, 7.99698, 0, 0, 0, 0, 0, 0, 43.2241, 0, 0, 0, 0, 0, 0, 0, 2447.2, 0, 0, 0, 0, 0
7153, 1917.54, 882.428, 7121.55, 7721.4, 1861.06, 790.16, 6901.37, 7383.14, 0, 0, 0, 0, 56.5033, 92.2875, 220.309, 360.467, 12.8383, 4.95737, 43.665, 87.3301, 180.461, 44.17, 8.15436, 48.349, 5.34281, 0.346241, 5.68905, 2.46531, 0, 0, 0, 0, 55.102, 1.40132, 0, 0, 0, 0, 0, 6.75304, 1.40132, 0, 0, 0, 0, 0, 4.68393, 0, 0, 0, 0, 0, 0, 43.665, 0, 0, 0, 0, 0, 0, 0, 1861.06, 0, 0, 0, 0, 0
7154, 1599.38, 746.749, 7121.55, 7721.4, 1546.29, 661.171, 6901.37, 7383.14, 0, 0, 0, 0, 52.8922, 86.3491, 220.309, 360.467, 8.99029, -1.45472, 43.9019, 87.8038, 180.461, 44.17, 5.70645, 47.1857, 3.7368, 0.243637, 3.98044, 1.72601, 0, 0, 0, 0, 51.9065, 0.985705, 0, 0, 0, 0, 0, 4.72075, 0.985705, 0, 0, 0, 0, 0, 3.28384, 0, 0, 0, 0, 0, 0, 43.9019, 0, 0, 0, 0, 0, 0, 0, 1546.29, 0, 0, 0, 0, 0
7155, 1448.93, 682.691, 7121.55, 7721.4, 1397.4, 599.11, 6901.37, 7383.14, 0, 0, 0, 0, 51.434, 83.9485, 220.309, 360.467, 7.42043, -4.07863, 44.0136, 88.0272, 180.461, 44.17, 4.7061, 46.7279, 3.0789, 0.20142, 3.28032, 1.42578, 0, 0, 0, 0, 50.6164, 0.817584, 0, 0, 0, 0, 0, 3.88851, 0.817584, 0, 0, 0, 0, 0, 2.71434, 0, 0, 0, 0, 0, 0, 44.0136, 0, 0, 0, 0, 0, 0, 0, 1397.4, 0, 0, 0, 0, 0
7156, 1374.62, 650.982, 7121.55, 7721.4, 1323.8, 568.298, 6901.37, 7383.14, 0, 0, 0, 0, 50.7807, 82.8661, 220.309, 360.467, 6.71196, -5.27134, 44.0687, 88.1375, 180.461, 44.17, 4.25355, 46.5271, 2.77904, 0.182298, 2.96134, 1.29222, 0, 0, 0, 0, 50.0367, 0.743985, 0, 0, 0, 0, 0, 3.50957, 0.743985, 0, 0, 0, 0, 0, 2.45841, 0, 0, 0, 0, 0, 0, 44.0687, 0, 0, 0, 0, 0, 0, 0, 1323.8, 0, 0, 0, 0, 0
7157, 1352.86, 641.733, 7121.55, 7721.4, 1302.24, 559.217, 6901.37, 7383.14, 0, 0, 0, 0, 50.6043, 82.5677, 220.309, 360.467, 6.51952, -5.60184, 44.0847, 88.1695, 180.461, 44.17, 4.13033, 46.4739, 2.69568, 0.176926, 2.87261, 1.25772, 0, 0, 0, 0, 49.8789, 0.725325, 0, 0, 0, 0, 0, 3.405, 0.725325, 0, 0, 0, 0, 0, 2.38919, 0, 0, 0, 0, 0, 0, 44.0847, 0, 0, 0, 0, 0, 0, 0, 1302.24, 0, 0, 0, 0, 0
7158, 1520.67, 713.795, 7121.55, 7721.4, 1468.61, 628.276, 6901.37, 7383.14, 0, 0, 0, 0, 52.1599, 85.1056, 220.309, 360.467, 8.2006, -2.81302, 43.9593, 87.9186, 180.461, 44.17, 5.20244, 46.9575, 3.39497, 0.222154, 3.61712, 1.58532, 0, 0, 0, 0, 51.249, 0.910898, 0, 0, 0, 0, 0, 4.29154, 0.910898, 0, 0, 0, 0, 0, 2.99816, 0, 0, 0, 0, 0, 0, 43.9593, 0, 0, 0, 0, 0, 0, 0, 1468.61, 0, 0, 0, 0, 0
7159, 1840.44, 850.039, 7121.55, 7721.4, 1784.98, 758.468, 6901.37, 7383.14, 0, 0, 0, 0, 55.6443, 90.8088, 220.309, 360.467, 11.923, 3.36627, 43.7213, 87.4425, 180.461, 44.17, 7.57755, 48.0667, 4.94742, 0.322379, 5.26979, 2.30775, 0, 0, 0, 0, 54.325, 1.31926, 0, 0, 0, 0, 0, 6.25829, 1.31926, 0, 0, 0, 0, 0, 4.34549, 0, 0, 0, 0, 0, 0, 43.7213, 0, 0, 0, 0, 0, 0, 0, 1784.98, 0, 0, 0, 0, 0
7160, 2032.51, 931.187, 7121.55, 7721.4, 1974.52, 835.914, 6901.37, 7383.14, 0, 0, 0, 0, 58.1094, 94.8229, 220.309, 360.467, 14.5306, 7.66536, 43.5787, 87.1575, 180.461, 44.17, 9.23788, 48.8715, 6.02563, 0.392973, 6.41861, 2.81927, 0, 0, 0, 0, 56.4957, 1.61364, 0, 0, 0, 0, 0, 7.62424, 1.61364, 0, 0, 0, 0, 0, 5.29274, 0, 0, 0, 0, 0, 0, 43.5787, 0, 0, 0, 0, 0, 0, 0, 1974.52, 0, 0, 0, 0, 0
